RA,TURMA
11201920616,DB1ESTO903-17SB
11201920616,Na1ESTB010-17SB
11201920616,NA1ESHR018-13SB
11201920616,NA1ESZT016-17SB
11201810344,DA1ESTU004-17SA
11201810344,DA1ESZU024-17SA
11201810344,DA1NHZ5020-15SA
11201810344,DB2BIN0406-15SA
11202020199,DA1NHT1053-15SA
11202020199,Da1MCTB009-17SB
11202020199,Da1ESZB021-17SB
11202020199,DC1ESTO006-17SB
11202020199,DA1ESTO012-17SA
11201721740,NA1NHZ5020-15SA
11201721740,DA1ESTO016-17SA
11201721740,NA1NHZ6001-18SA
11201721740,NA1NHI2049-13SA
11201721740,Na1ESZB004-17SB
11201721740,NA1ESTM019-17SA
11202130889,NB3BCS0001-15SA
11202130889,NA1BIR0004-15SA
11202130889,NA2BCM0506-15SA
11090210,NA1NHT1070-15SA
11202210059,DA2BHQ0003-15SB
11202210059,DA1BHO0002-19SB
11201921152,NA1MCTB009-17SA
11201921152,NB1NHT3027-15SA
11201921152,NB1NHT3069-15SA
11110715,NA1NHT4007-15SA
11110715,NA4BCJ0203-15SA
11110715,DA1NHT4075-15SA
11202131192,NA2BIR0004-15SB
11202131192,DC1BIS0003-15SB
11202131192,DA1MCTC011-15SB
11202130070,DA2BIR0004-15SB
11202130070,DA1BHO0102-15SB
11202130070,DA1BHQ0004-19SB
11202130070,DA1BHO1102-19SB
11202130070,DA2BIN0406-15SB
11201921941,DB2BIR0004-15SB
11201921941,NB1BCM0506-15SB
11201921941,DA1ESZG013-17SB
11201921941,NA2ESTO011-17SA
11201921941,DB1ESTO012-17SB
11201721962,NA1NHH2087-16SB
11201721962,Na1ESHC020-17SB
11201721962,DA1NHI5011-13SA
11201721962,DB1NHH2088-16SB
11202210060,Da1ESHC030-17SB
11202210060,DB1BHQ0004-19SB
11202210060,DA1MCZC008-13SB
11202210060,DA1BHP0202-15SB
21066816,DA1ESHP007-13SB
11202131205,DA1BCM0506-15SA
11202131205,NA1BIQ0602-15SA
11202131205,DA5BCJ0203-15SA
11202131205,NB2BCK0104-15SA
11202131205,DA2BIN0406-15SA
11202131205,DA1BCN0405-15SA
11201922206,DB1ESTO013-17SA
11201922206,NA1BCK0103-15SA
11201922206,NA2ESTO006-17SA
11201922206,NA2BCM0505-15SA
11201922206,NC1ESTA019-17SA
11201922206,NB1ESTI003-17SA
21081815,NA1ESHP013-13SB
21081815,NA1ESZC013-17SB
21081815,NA1ESHP027-14SB
11074414,NA1NHZ6011-18SA
11074414,NA1ESTE034-17SA
11074414,NA1ESZB015-17SA
11099815,DA1ESTG010-17SB
11201921061,DA1ESHP022-14SB
11201921061,DA1ESZC013-17SB
11201921061,NA1ESHP027-14SB
11201921061,NA1ESHP018-14SB
11201720950,NA2BCJ0203-15SB
11201810465,NA1NHZ1027-15SA
11201810465,NA1NHT1057-15SA
11201810465,NA1NHT1056-15SA
11201810465,DA2MCTC023-15SB
11201810465,DA1MCTC022-15SB
11201921126,NA8BCJ0203-15SA
11201921126,NB1BCK0104-15SA
11201921126,NA4MCTA028-15SA
11201920215,NB1MCTB009-17SA
11201920215,NB1BCM0506-15SA
11201920215,NB1BCJ0205-15SA
11201920873,DA1BCM0506-15SB
11201920873,DA3BCJ0205-15SA
11201920873,NB1BCK0103-15SA
11201920873,DA1BCN0407-15SA
11201920873,DC1BCL0307-15SA
11201920211,NA1ESTO001-17SA
11201920211,NB1ESTA002-17SA
11201920211,DB1MCTA008-17SA
11201920211,NA1ESZI017-17SA
11201920211,NBESTO012-17SB
11201920211,DA1ESZI043-17SA
11201920211,NA1MCTA028-15SA
11201811811,DA1ESTO902-17SA
11201811811,DA5ESTO903-17SA
11201811811,NB1ESTU029-17SA
11201811811,NA1ESTU020-17SA
11014615,DA1MCTA008-17SA
11014615,DA1MCTA015-13SA
11014615,DA1MCTA017-17SA
11014615,DA1MCTA025-13SA
11202130986,NB1BIR0004-15SB
11202130986,NB1BHO0102-15SB
11202130986,NB1BHQ0004-19SB
11202130986,NB1BHO1102-19SB
11201722713,NA8BCJ0203-15SA
11201722713,NA1ESTO015-17SA
11201722713,NA1ESTM016-17SA
21082316,NA1BHQ0004-19SB
21082316,NA1ESHP007-13SB
21082316,NA1LHZ0023-19SB
21082316,NA1ESZC013-17SB
11201722279,NA1MCZB031-17SB
11129511,NA1ESZE104-17SA
11129511,DA1ESTA017-17SA
11129511,NA1ESZE090-17SA
11063716,NA1NHT1056-15SA
11063716,DA1MCTC022-15SB
11201810898,NC2BIS0005-15SA
11201810898,NB1ESTA002-17SA
11201810898,NA1ESTO015-17SA
11201810898,DA1ESTO017-17SA
11201810898,NA1ESTA020-17SA
11201810898,NA1ESTA019-17SA
11201810898,NA1NHZ6007-18SA
11202111813,NA1BIR0603-15SB
11202111813,NC3BIK0102-15SA
11202111813,NC1BIL0304-15SB
11202111813,NB2BIN0406-15SB
11016016,NA1BCN0407-15SB
11016016,NA1BHO1102-19SB
11202130101,NB1BIR0004-15SB
11202130101,NB1BHO0102-15SB
11202130101,NB1BHQ0004-19SB
11202130101,NB1BHO1102-19SB
11202130101,NB1BIN0406-15SB
11010015,Da1ESTG017-17SB
11010015,Na1ESTG022-17SB
11202021290,NB3BIJ0207-15SA
11202021290,NA3BIS0003-15SA
11202021290,NB1BIR0603-15SA
11202021290,NB1BCJ0205-15SA
11202021290,NB1BIN0406-15SA
11202131214,DC7BCS0001-15SA
11202131214,DC3BIS0003-15SA
11202131214,DA1ESTU023-17SA
11202131214,DB1NHZ6001-18SA
11201920886,NA1BHO0102-15SB
11201920886,NA1BHQ0004-19SB
11201920886,NA2ESTO004-17SB
11201920886,NB1BHO1102-19SB
11201920886,NB1BCS0002-15SB
11201810038,NA1ESTG005-17SB
11201810038,DA1ESTG009-17SB
21063215,NA1ESZU024-17SA
21063215,NA1NHT1030-15SA
21063215,NA1MCTD010-18SA
11201722008,NA1NHT4001-15SA
11201722008,NA1NHZ1009-15SA
11201722008,DB1NHZ4063-15SA
21055215,NA1NHH2009-13SB
11201921748,NA1ESHC035-21SB
11201921748,NA1ESHC008-21SB
11201921748,NA1ESHC034-21SB
11201921748,Na1ESHC032-17SB
11201921748,Na1ESHC039-17SB
11202022085,DA1ESHT001-17SB
11202022085,NA1ESHP022-14SB
11202022085,NA1ESHP007-13SB
11202022085,NA1ESHP013-13SB
11202232251,DB6BIS0005-15SB
11202232251,DA3BIJ0207-15SA
11202232251,DB2BIL0304-15SA
11202232251,DB1BCN0407-15SA
21076116,NA1ESHP004-13SB
21076116,NA1ESHP022-14SB
21076116,NA1ESZU029-17SA
11201811145,NA1BIQ0602-15SB
11201811145,NA2BCK0104-15SA
11201811421,DA1BCM0506-15SB
11201811421,DA1BCN0407-15SB
11201811421,Da1ESZB021-17SB
11201811421,DA1BCL0307-15SA
11202130112,NB2BIR0004-15SB
11202130112,NB1BHO0102-15SB
11202130112,NB1BHQ0004-19SB
11202130112,NB1BHO1102-19SB
11202130112,NB2BIN0406-15SB
21014616,NA2MCTA002-17SA
21014616,NA1MCZA006-17SA
21014616,NA1MCTA017-17SA
11107315,NA1BCM0506-15SA
11107315,NA2BCJ0203-15SA
11107315,NB1BCK0103-15SA
11201921946,NB7BCJ0203-15SA
11201921946,NA1BCN0407-15SB
11201921946,NA1NHT1058-15SB
11202020455,DB3BCS0001-15SB
11202020455,DA1BIQ0602-15SB
11202020455,NA2BCJ0203-15SB
11202020455,NB2ESTO011-17SA
11202020455,NA1BCN0405-15SB
11202020904,NB6BIS0005-15SB
11202020904,NA1ESHC008-21SB
11202020904,DA1ESZC020-17SB
11202020904,NB2BIN0406-15SB
11201810360,NB1BIR0603-15SA
11201810360,NB1BCN0407-15SA
11201810360,NB1ESTO011-17SA
11201810360,NA3BIN0406-15SA
11202130129,NA1BIR0004-15SA
11202130129,DA7ESTO903-17SA
11202130129,NB1BCN0407-15SA
11202130129,NA2BIN0406-15SA
11202021065,NC4BIS0003-15SA
11202021065,NA3BIK0102-15SA
11202021065,NA1BIN0406-15SA
11202022049,Da1ESHC030-17SB
11202022049,DA1ESHC035-21SB
11202022049,Na1ESHC026-17SB
11202022049,Na1ESHC039-17SB
11202131777,NA1BIQ0602-15SB
11202131777,NA1BCK0103-15SB
11202131777,NA1BCN0402-15SB
11202131777,NB1BCK0104-15SB
11202131777,NB1BCN0405-15SB
11119714,NA1ESTU024-17SA
11119714,NA1ESTU011-17SA
11119714,DA1ESZU017-17SA
11201920939,DB1BHQ0004-19SB
11201920939,DA1BHO1102-19SB
11201720302,NA1MCTA037-17SA
11201720302,DB4BCJ0203-15SA
11201720302,DB1BCK0103-15SA
11201720302,DA1MCZA010-13SA
11201720302,DA1MCTA015-13SA
11201720302,NA1MCTA025-13SA
11201720302,NA1MCZA030-17SA
11201812278,DA4BIS0005-15SB
11201812278,DB1BHO0102-15SB
11201812278,Da1ESHC028-17SB
11201812278,DA1ESHP007-13SB
11201812278,DA1BHO0002-19SB
11090016,DA1ESTA004-17SA
11090016,NA2ESTE019-17SA
11090016,NA1ESTE017-17SA
11201920607,DA1MCTA008-17SA
11201920607,DA1NHZ5020-15SA
11201920607,DA1NHZ6001-18SA
11201920607,DA1NHZ3094-22SA
11201920607,DA1NHZ2099-16SA
11201812160,NA1ESHC008-21SB
11201812160,Na1ESHC028-17SB
11201812160,Da1ESHC026-17SB
11201812160,DA1BHS0005-19SB
11201922402,NA2MCTB001-17SA
11201922402,NB1BCK0104-15SA
11201922402,NA1ESTO008-17SA
11201922402,NA1ESZU036-17SA
11201922402,NA1ESZU019-17SA
21023116,NA1ESHP022-14SB
21023116,NA1ESHT010-17SB
11201921253,NA4BIS0003-15SA
11201921253,NA1BCM0506-15SA
11201811735,DA1MCTA002-17SA
11201811735,NA2MCTA004-17SA
11201811735,NA1MCTB009-17SA
11201811735,DA3ESTO902-17SA
11023116,NC1NHT5013-15SA
11023116,DA1ESZA005-17SA
11023116,NA1NHT3054-15SA
11202131219,NA2BIR0004-15SA
11202131219,NB1BIR0603-15SA
11202131219,NB1BCN0407-15SA
11202131227,NC3BIS0003-15SA
11202131227,NA1BCM0506-15SA
11202131227,NA1BCN0407-15SA
11202131227,NC1BCL0307-15SA
21004914,DB1ESTA002-17SA
21004914,DB1BHQ0004-19SB
11201810102,NA1ESTB002-17SB
11201810102,NA5ESTO903-17SA
11201810102,NA1MCTA028-15SA
11201721457,DA7ESTO903-17SA
11201721457,DA1ESTG010-17SB
11201721457,Na1ESTG023-17SB
11201721457,NA1ESTG014-17SB
11202210001,DB1BIS0003-15SA
11202210001,DA2ESTO902-17SA
11202210001,DA1MCTC002-15SB
11202210001,DA1ESTO005-17SB
11202210001,DB1ESTO012-17SB
11202020598,NA1BCM0506-15SA
11202020598,Na1MCZC001-20SB
11202020598,NB1BCK0104-15SA
11202020598,NA1BCN0405-15SB
11202130165,DB3BIS0003-15SA
11202130165,DA2BCJ0205-15SA
11202130165,DA2BIN0406-15SA
11202020065,NB1BIR0004-15SA
11202020065,NC3BIS0003-15SA
11202020065,NA1BIR0603-15SA
11201811304,Na1ESTB018-17SB
11201811304,NA2ESTO903-17SB
11201811304,DA1ESTG010-17SB
11201811304,DA1ESZC037-21SB
11201811304,Na1ESTG023-17SB
11201920488,DB3BCM0506-15SA
11201920488,NA3BCJ0203-15SA
11119615,DA1NHT1056-15SA
11119615,DA1NHI5011-13SA
11119615,DA1NHT1064-15SA
11201722584,NA1ESTB007-17SB
11201722584,Da1ESTB010-17SB
11201722584,NA1MCTC022-15SB
11001116,NB1NHT3069-15SA
11201922160,DB1BHQ0004-19SB
11201922160,Da1ESHR026-14SB
11201922160,Da1ESHR025-14SB
11201922160,Da1ESHR018-13SB
11202130370,DB1BCM0506-15SA
11202130370,DB4BCJ0203-15SA
11202130370,DB1BIN0406-15SA
11202130370,DB2BCN0405-15SA
11201722463,NA3BIJ0207-15SA
11201722463,NB1BIR0004-15SA
11201722822,DA1NHT3013-13SA
11201722822,DA1NHT3048-15SA
11202111500,DA1BIR0004-15SA
11202111500,DA1BCM0506-15SA
11202111500,DA2BCJ0205-15SA
11202111500,DA2BIN0406-15SA
11082814,DA2MCTC023-15SB
11082814,DA1MCZC008-13SB
11082814,NA1MCZC021-20SB
11082814,NA1MCTC022-15SB
11082814,NA1MCTC011-15SB
11082814,NA1MCZC011-15SB
11202111503,NA1BIR0603-15SA
11202111503,NA2BCM0506-15SA
11202111503,NA1BCN0402-15SB
11202111503,NBESTO012-17SB
11201810518,NA1ESTA005-17SA
11201810518,NA5ESTO903-17SA
11201810518,NB1ESTA008-17SA
11201810518,NA1NHH2065-18SB
11201810518,NB1ESTI003-17SA
21040716,NA2MCTA002-17SA
21040716,NB1MCTA008-17SA
21040716,NA1MCTA017-17SA
21040716,NA1MCTA027-17SA
11202130446,NB1BIR0004-15SB
11202130446,NB1BHO0102-15SB
11202130446,NB1BHQ0004-19SB
11202130446,NB1BHO1102-19SB
11202130446,NB1BIN0406-15SB
21042113,NA2MCTB001-17SA
11201920341,DA1NHI5001-15SB
11201920341,NA1MCTC019-20SB
11201920341,NA1MCZC021-20SB
11201920341,DA2BCS0002-15SA
11201921103,DA1NHI5001-15SA
11201921103,DB3BCJ0203-15SA
11201921103,DA2BIN0406-15SA
11201812346,DA1BHS0005-19SB
11201812346,NA1ESZT018-17SB
11201812346,NA1ESZT016-17SB
11035016,NA1ESZE078-17SA
11202130651,NB1BIR0004-15SB
11202130651,NB1BHO0102-15SB
11202130651,NB1BHQ0004-19SB
11202130651,NB1BHO1102-19SB
11202130651,NB1BIN0406-15SB
11202020695,DA1ESHR004-13SB
11202020695,Da1ESHR006-13SB
11202020695,Da1ESHR007-14SB
11202020695,Da1ESHR026-14SB
11202020695,Da1ESHR025-14SB
11201810861,DB1ESTE034-17SA
11201810861,NA1NHZ6010-18SA
11201810861,NA1NHZ6007-18SA
11201810861,NA1NHZ1081-13SA
11202021216,DA1NHT1030-15SA
11202021216,DA1BCK0104-15SA
11201812111,NA1ESHC035-21SB
11201812111,NA1BHO0101-15SB
11201812111,Na1ESHC032-17SB
11201812111,Da1ESHC026-17SB
11201812111,Na1ESHC039-17SB
11202131774,DC3BIS0003-15SA
11202131774,DA1BIN0406-15SA
11202020677,NB1BIR0603-15SA
11202020677,NA1BIQ0602-15SA
11202020677,NA1NHT1057-15SA
11202020677,NA1BCK0104-15SA
11202020677,DA1NHT1048-15SA
11111916,NA1ESTG005-17SB
11111916,DA1ESTG009-17SB
11111916,DA1ESTG010-17SB
11111916,NA1ESTG014-17SB
11091214,DA1ESTG009-17SB
11091214,NA1ESTO004-17SB
11091214,Na1ESTG023-17SB
11091214,Nb1ESTG022-17SB
11091214,Na1ESTG020-17SB
11201722288,NA1NHH2087-16SB
11201920281,DA1ESHC035-21SB
11201920281,DA1ESHC008-21SB
11201920281,Da1ESHC032-17SB
11201920281,Da1ESHC031-17SB
11201920281,Da1ESHC026-17SB
13201910014,Da1ESHC030-17SB
13201910014,Da1ESHR018-13SB
11202130656,DB1BCM0506-15SA
11202130656,DB6BCJ0203-15SA
11202130656,DB1BIN0406-15SA
11202130656,DB2BCN0405-15SA
11202130656,DB2ESTO006-17SA
11202210024,NB6BIS0005-15SB
11202210024,NA3BIS0003-15SA
11202210024,NB1BIR0603-15SA
21024416,NA1NHT1068-15SA
21024416,NA1NHT1070-15SA
21024416,NA1NHT1030-15SA
21024416,NA1NHT1064-15SA
11201811812,NA2BHO0102-15SB
11201811812,NA7BCJ0203-15SA
11201812061,Na1ESTB018-17SB
11201812061,DA4ESTO902-17SA
11201812061,DA1ESTO016-17SB
11201812061,Da1ESTB010-17SB
11201812061,DB2ESTO006-17SA
11201721580,NA1ESZG021-17SB
11201722368,NA2MCTA037-17SA
11201722368,NA1ESTI016-17SA
11201722368,NA2ESTI013-17SA
11202131232,NA2BIR0004-15SA
11202131232,NC4BIS0003-15SA
11202131232,NA1BCM0506-15SA
11202021537,DA1ESHR004-13SB
11202021537,Da1ESHR006-13SB
11202021537,Da1ESHR007-14SB
11202021537,Da1ESHR026-14SB
11202021537,Da1ESHR025-14SB
11202021537,DA1ESZP034-14SB
11202130776,DA2BCM0506-15SA
11202130776,DA4BCJ0203-15SA
11202130776,DA2BIN0406-15SA
11202130776,DA2BCN0405-15SA
11201722321,NA2MCTA004-17SA
11201722321,NA1MCTB009-17SA
11201722321,NA2MCTA027-17SA
11202020430,NA2BHQ0003-15SB
11201721394,NA1ESTA005-17SA
11201721394,NA2ESTE019-17SA
11201721394,NA1ESTA022-17SA
11202130778,DB2BIR0004-15SB
11202130778,DA2BHO0102-15SB
11202130778,DA1BIL0304-15SB
11202130778,Da1ESHR006-13SB
11202130778,DA1BIN0406-15SB
11202130778,DA1ESZP034-14SB
11202130778,NA1BHS0005-19SB
11201721024,NA1ESHP013-13SB
21022016,Da1ESTG017-17SB
11202020410,DA1BIR0004-15SA
11202020410,DA1ESTU023-17SA
11202020410,NA1NHZ6011-18SA
11202020410,DA1NHZ6001-18SA
11202020410,DB1BCK0104-15SA
11202020410,DB3BCN0405-15SA
11201722009,NA2MCTA004-17SA
11201722009,DB1ESTO012-17SA
11201722009,NA2MCTA017-17SA
11201722009,NA2MCTA027-17SA
11201721756,NA1ESHC008-21SB
11201920743,Na1ESHR006-13SB
11201920743,Na1ESHR007-14SB
11201920743,Na1ESHR026-14SB
11201920743,DA1BHS0005-19SB
11201920743,NA1ESHT023-17SB
11201721678,NA1ESTG005-17SB
11201721678,NB1ESZG006-17SB
11044613,NA1ESTO015-17SA
11201722753,NA1ESZM027-17SA
21035616,NA1ESZB015-17SA
21035616,DA1MCTC023-15SB
21035616,DA1MCZC008-13SB
11073216,NA5ESTO902-17SA
11073216,NA1ESTM008-17SA
11073216,NA1ESTM019-17SA
11073216,NA1ESTM010-17SA
21082816,NA1ESTO001-17SA
21082816,DA1NHZ5020-15SA
21082816,NA1NHZ3010-15SA
11201922012,NB1BIR0004-15SA
11201922012,DA2BHO0102-15SB
11201922012,DA1BHO0101-15SB
11201922012,NA1BIN0406-15SA
21017616,DA1ESHP018-14SB
11201921667,DA1ESTM004-17SA
11201921667,DA5ESTO903-17SA
11201921667,DA1NHZ6001-18SA
11201921667,DA1ESTM009-17SA
21012013,NA2MCTA004-17SA
21012013,NA1NHI2049-13SA
11202130853,DB1BCM0506-15SA
11202130853,DB6BCJ0203-15SA
11202130853,DB1BIN0406-15SA
11202130853,DB2BCN0405-15SA
11202130853,DB2ESTO006-17SA
11202130853,DA1ESTO012-17SA
11202021712,DC1BCS0001-15SB
11202021712,DA1NHZ5020-15SA
11202021712,DA1NHT4071-15SA
11202020130,NA2ESTO001-17SA
11202020130,NA1ESTO016-17SA
11202020130,NB1BCK0104-15SA
11202020130,NA2ESTO006-17SA
11202232259,NA1BCM0506-15SB
11202232259,NA1BIQ0602-15SB
11202021930,DA1ESHC008-21SB
11202021930,Da1ESHR007-14SB
11202021930,Da1ESHC031-17SB
11202021930,DA1ESZC013-17SB
11202020809,NB1BIQ0602-15SA
11202020809,DA1NHT1030-15SA
11202020809,DA1NHT4051-15SA
11201920684,NA1BHO0102-15SB
11201920684,DB1ESZG013-17SB
11201920684,DA2ESTO903-17SB
11201920684,DA1ESTO016-17SA
11202020788,DA1ESHR002-13SB
11202020788,Da1ESHR006-13SB
11202020788,Da1ESHR007-14SB
11202020788,DA2BHQ0003-15SB
11201920791,DA1NHZ1009-15SA
11201920791,DB1NHZ6001-18SA
11201920791,DA1MCTC019-20SB
11201920791,DA1NHZ6007-18SA
11201920791,NA1MCZC011-15SB
11201922202,Da1ESTB018-17SB
11201922202,NA1ESTO903-17SB
11201922202,Na1ESZB004-17SB
11074514,NA1NHT1056-15SA
11201920458,NA5ESTO902-17SA
11201920458,NB1BCK0104-15SA
11201920458,NA1ESTO008-17SA
11201920458,NA1ESZI028-17SA
11202130836,NA1BIQ0602-15SB
11202130836,DB1BCJ0205-15SA
11202130836,DB1NHZ6001-18SA
11202130836,NB1BIN0406-15SB
11202130836,NA1BCM0505-15SB
11201722978,NA1ESTU023-17SA
11201722978,NA1ESZU029-17SA
11201722978,NA1ESZU036-17SA
11201722978,NA1ESTU037-17SA
11201722978,NA1ESZU019-17SA
21063216,NA1BHQ0004-19SB
11202021931,DA1ESTO013-17SA
11202021931,DA1BIQ0602-15SA
11202021931,DB1BCK0104-15SA
11201822474,NA9BCJ0203-15SA
11201822474,DAESTO012-17SB
11201822474,NA2BCS0002-15SA
11201810190,NA3BCJ0203-15SA
11201810190,NA1ESTU040-17SA
11201720752,NB2ESTO903-17SB
11201720752,NB1ESZG006-17SB
11201720752,Na1ESZG043-17SB
21040016,Na1ESHC030-17SB
21040016,NA1ESHC034-21SB
21040016,Na1ESHC031-17SB
11202130549,DA2BCM0506-15SA
11202130549,DA4ESTO903-17SA
11202130549,DA6BCJ0203-15SA
11202130549,DA2BIN0406-15SA
11202111525,NB1BIR0004-15SB
11202111525,NB1BCM0506-15SB
11202111525,DA1MCTC002-15SB
11202111525,DA1MCZC021-20SB
11202111525,DA1MCTC011-15SB
11078312,NA1MCTA002-17SA
11078312,DA1MCTA037-17SA
11078312,DA1MCTA015-13SA
11078312,NA1NHI2049-13SA
11078312,NB2MCTA028-15SA
11078312,NA1MCTA017-17SA
11078312,NA1MCZA030-17SA
11201720146,NA1ESTE028-17SA
11201720146,NA1ESTE017-17SA
11201720146,NA1ESZE078-17SA
11201720146,NA1ESZU036-17SA
11202131973,NB1BIR0004-15SB
11202131973,NB1BHQ0004-19SB
11202131973,NB1BHO1102-19SB
11202131973,NB2BIN0406-15SB
11201810646,NA1ESHR004-13SB
11201810646,Na1ESHR025-14SB
11201810646,NA1ESHP018-14SB
11201932449,NB1BCK0103-15SB
11201932449,NA2BCN0405-15SA
11201932449,NA2BCM0505-15SA
11202131234,NC2BCS0001-15SA
11202131234,NA2BIR0004-15SA
11202131234,DA1BCM0506-15SA
11202131234,DB8BCJ0203-15SA
11202131234,DA1NHZ6001-18SA
11202131234,DA1NHZ6007-18SA
11202131236,DC2BIS0005-15SA
11202021553,DA1NHT1053-15SA
11202021553,NB1BIR0603-15SA
11202021553,DA1NHT1030-15SA
11202021553,DA1NHT1048-15SA
11202210047,NA1BIQ0602-15SA
11202210047,NA1NHT5013-15SA
11202210047,NA1NHZ2099-16SA
11202021748,DB3BCS0001-15SB
11202021748,DA1BIR0603-15SB
11202021748,DA1ESZG013-17SB
11202021748,DA1ESTO005-17SB
11202021748,DC1ESTO006-17SB
11202021748,DB1BCS0002-15SB
11201921450,DA1NHZ2112-18SB
11201921450,NA1ESHP007-13SB
11201921450,DA1BHS0005-19SB
11201921450,DA1MCTC011-15SB
11201921450,NA1ESHT023-17SB
11202130659,NA1BIR0004-15SA
11202130659,NA2BCM0506-15SA
11202130659,NA1BCN0407-15SA
11202130659,DA1BIN0406-15SA
11202130659,DA1ESTO005-17SB
11202130659,NA1ESTO006-17SA
11044816,NA1ESTI019-17SA
11044816,NA1ESTI017-17SA
11044816,NA1ESTI005-17SA
11201810204,DA1ESTO005-17SB
11201810204,DC1ESTO006-17SB
11201810204,DAESTO012-17SB
11201810204,DA1BCM0505-15SB
21054115,NA1ESHT010-17SB
11201810212,NA4ESTO902-17SA
11201810212,NA5ESTO903-17SA
11202111847,NB1BIR0004-15SB
11202111847,NB1BHO0102-15SB
11202111847,NB1BHQ0004-19SB
11202111847,NB1BHO1102-19SB
11202111847,NB1BIN0406-15SB
11201722407,NB4BIS0003-15SA
11201810799,DA1ESHP004-13SB
11201810799,DA1ESHP022-14SB
11201810799,DA1ESHR004-13SB
11201810799,DA1ESHP007-13SB
11201810799,DA1ESHP026-14SB
11201811408,DA1NHI2049-13SA
11201811408,NA1ESZG020-17SB
11201811408,NA1ESZG021-17SB
11201811408,DA1MCTA017-17SA
11201811408,DA1NHZ5019-15SA
21073815,NA1ESZU024-17SA
21073815,NA1ESTO013-17SA
21073815,NA5ESTO903-17SA
21073815,NA1ESTU020-17SA
11008415,NA1BIQ0602-15SA
11201921081,DA1ESTO016-17SB
11201921081,Da1ESTS003-17SB
11201921081,Da1ESTS010-17SB
11201921081,DA1ESTI003-17SB
11201811749,DA1MCTB009-17SA
11201811749,DB1BCS0002-15SB
11202022021,Na1ESHR007-14SB
11202022021,NA1ESHR008-13SB
11202022021,Na1ESHR026-14SB
11201720466,NA1NHZ6001-18SA
11201720466,NA1NHT1057-15SA
11201720466,DA1NHZ6007-18SA
11201720466,NA1NHT1048-15SA
11202130680,NA1BIR0004-15SB
11202130680,NA1BCM0506-15SB
11202130680,NA3BCJ0205-15SA
11201822457,NA1MCTB009-17SB
11201822457,DA2ESTE020-17SA
11201822457,NA1ESTE017-17SA
11201822457,NA1ESZE031-17SA
11201822457,NA1ESZE076-17SA
11202020203,DA1ESHC008-21SB
11202020203,Da1ESHC032-17SB
11202020203,Da1ESHC031-17SB
11202020203,Da1ESHC026-17SB
11202020203,DA1ESHC040-21SB
11202021499,NB7BCJ0203-15SA
11202021499,NA1BCN0407-15SA
11202021499,NB1BIN0406-15SA
11202111658,DA2BIR0004-15SB
11202111658,DA2BHO0102-15SB
11202111658,DA1BHQ0004-19SB
11202111658,Da1ESHC020-17SB
11202111658,DA1ESZP034-14SB
11202131237,DB4BCS0001-15SA
11202131237,DA2BCM0506-15SA
11202131237,DA1BIQ0602-15SA
11202131237,DA2BIN0406-15SA
11202022217,Da1ESHR006-13SB
11202022217,Da1ESHR007-14SB
11202022217,Da1ESHR025-14SB
11202022217,DA1ESHT023-17SB
11201810144,DA1MCTA004-17SA
11201810144,DA1MCTA037-17SA
11201810144,DA1BCK0103-15SA
11201810144,DA1MCTA014-15SA
11030615,DA1NHZ5020-15SA
11030615,DA1MCZD005-18SA
11202130681,DB2BIR0004-15SB
11202130681,NA1BIR0603-15SB
11202130681,DB1BCM0506-15SB
11202130681,DC1ESTO006-17SB
11202130681,DB1ESTO012-17SB
11202130681,DB1BCL0307-15SB
11202130685,NA1BIR0004-15SB
11202130685,NA1ESHP022-14SB
11202130685,NA1BHO0102-15SB
11202130685,NA1BHO1102-19SB
11091216,NA1ESTU025-17SA
11091216,NA1ESTO903-17SA
11091216,NA1ESTU032-17SA
11091216,NA1ESTU037-17SA
11091216,NA1ESTU020-17SA
21072915,NA1MCTB009-17SB
21072915,NA1BHO0101-15SB
21072915,NA1ESZG006-17SB
21072915,Nb2ESTO012-17SB
11201812066,NB1NHI5001-15SA
11201812066,Na1MCZC001-20SB
11201812066,DA1MCZC008-13SB
11201812066,NA1MCZC021-20SB
11201812066,Nb2ESTO012-17SB
11201812066,NA1MCZC011-15SB
11073014,NA1NHI2049-13SA
11073014,NA1ESTM019-17SA
11073014,NA1ESTM010-17SA
11073014,NA1ESTM003-17SA
11202130697,DB3BCM0506-15SA
11202130697,DB4BCJ0203-15SA
11202130697,DB1BIN0406-15SA
11202130697,DB2BCN0405-15SA
11202130697,DA1MCTC023-15SB
11202130697,DA1ESTO012-17SA
11202130702,NC1BIK0102-15SB
11202130702,NA1BIL0304-15SB
11202130702,NA1MCTC019-20SB
11201812026,Da1MCZC001-20SB
11201812026,Da1ESTB010-17SB
11201812026,DA1NHT1058-15SB
11201812026,DA1BCS0002-15SA
11202021575,DA1MCTB001-17SA
11202021575,DA1BIQ0602-15SA
11202021575,DB1BCK0103-15SA
11154509,NA1ESTU020-17SA
11201920263,NA1MCTB009-17SB
11201920263,NA1MCZB015-13SA
11201920263,Nb2ESTO012-17SB
21030514,DA1NHZ2091-16SB
21043316,DA1ESHP007-13SB
21043316,DA1ESHP026-14SB
11202020370,DB1ESTO013-17SA
11202020370,NB1BCK0103-15SA
11202020370,NA2BCK0104-15SA
11202020370,NA1ESTO005-17SB
11201822452,DA1NHT3027-15SA
11201822452,DA1NHT3069-15SA
