RA,TURMA
11202212451,NA4BCJ0205-15SA
11202212451,NB2BCN0407-15SA
11202212451,NB6BCM0505-22SA
11201921941,DA5BIS0005-15SB
11201921941,DB1ESTO011-17SB
11201921941,NA1BCN0404-15SB
11201921941,DA1BIN0406-15SB
11201921941,DB1ESTO005-17SB
11201921941,DB1BCM0505-22SB
11201720574,NANHH2089-16SB
11201720574,NA1LHZ0028-19SB
11201721962,DA1ESHC037-21SB
11201721962,DANHZ2132-18SB
11201721962,DA1ESHC016-17SB
11201721962,DANHZ2052-11SB
11202210060,NA4BIS0003-15SB
11202210060,DB1BHS0005-19SB
11202232536,DA4BIS0003-15SA
11202232536,DA1BIK0102-15SB
11202232536,DA1BCN0404-15SA
21066816,NANHH2089-16SB
21066816,NA1LHZ0028-19SB
11202131205,DA2NHI5001-15SA
11202131205,DA2BCN0407-15SA
11202131205,DA1BCK0104-15SA
11202131205,NB5BCM0505-22SA
11201922206,NA2MCTB001-17SA
11201922206,NA1MCTB010-13SA
11201922206,NA4BCM0505-22SA
11201922206,NA2ESTA003-17SA
21081815,NA1ESHR005-13SB
21081815,NA1ESHP009-13SB
21081815,NA1ESHP012-13SB
21081815,NAESHP030-14SB
11074414,NANHZ6008-18SA
11074414,NANHZ6002-18SA
11099815,NA1NHI5001-15SA
11202231924,NA2BCJ0204-15SA
11202231924,NA2BCN0407-15SA
11202231924,NB1ESTO011-17SA
11201921061,NA1ESZP041-14SB
11201921061,NA1ESHR005-13SB
11201921061,NA1ESHP009-13SB
11201921061,NAESHP030-14SB
11201720950,NB1BCN0407-15SB
11201720950,NA1BCN0404-15SB
11201720950,NA1BCK0104-15SB
11201810465,NANHT1069-15SA
11201921126,NB2BCN0407-15SA
11201921126,NAMCZA008-17SA
11201921126,NA2BCK0104-15SA
11202231704,NB1BIR0004-15SB
11202231704,NB1BCL0306-15SB
11202231704,NB1BHQ0002-15SB
11202231704,NB1BHP0001-15SB
11202231704,NB1BHQ0301-15SB
11130211,NA1NHT5004-15SA
11130211,NANHT3068-15SA
11130211,DA1NHT3095-15SA
11130211,NANHT3096-22SA
11201920215,NA6BCJ0205-15SA
11201920215,NA2ESTO005-17SA
11201920215,NA1ESTO015-17SA
11201920215,NAESTA020-17SA
11201920873,DB3BCJ0205-15SB
11201920873,DB1BCN0407-15SB
11201920873,DA2BCK0104-15SA
11201920211,NAESZE086-17SA
11201920211,NA2MCTA007-17SA
11201920211,NA1NHZ4080-20SA
11201920211,NA2MCTA018-13SA
11201811811,NA1ESTU040-17SA
11201811811,NA1ESZU030-17SA
11201811811,NA1ESTU034-17SA
11201811811,NA1ESTU036-17SA
11201811811,NA1ESTU035-17SA
11202232000,NA8BCJ0205-15SA
11202232000,NB2BCN0407-15SA
11202130986,NA3BIS0003-15SB
11202130986,NA1ESHR031-21SB
11202130986,NA1ESHR024-14SB
11202130986,NA1ESHR016-21SB
11201722713,NC1ESTO902-17SA
11201722713,NA1NHT4017-15SA
11201722713,NA1ESTO017-17SA
11201722713,NB1BCS0002-15SA
11201722713,NA1ESTM018-17SA
21082316,NAESZR026-21SB
21082316,DAESZP002-13SB
21082316,NA1ESHR015-21SB
11201722279,NAESZP002-13SB
11202231189,DA9BCJ0205-15SA
11202231189,DB2BCN0407-15SA
11202231189,DA2BIN0406-15SA
11202231189,DA1ESTO005-17SB
11202231189,DB1BCM0505-22SA
11129511,NAESZE110-17SA
11129511,DB1ESTA017-17SA
11063716,NANHT1072-15SA
11063716,NANHT1069-15SA
11202231641,DB2BCJ0205-15SA
11202231641,DA2BCN0407-15SA
11202231641,DB2BIN0406-15SA
11202231641,DA5BCM0505-22SA
11201810898,NAESTA011-17SA
11201810898,DAESZU002-17SA
11201810898,NA1ESTU009-17SA
11201810898,NA1ESTU031-17SA
11201810898,DA1ESTU039-17SA
11201810898,NB1ESTU036-17SA
11202111813,NA3BIS0003-15SB
11202111813,NA2BIK0102-15SB
11202111813,NA1BIL0304-15SB
11202111813,NA1ESTS003-17SB
11016016,NA1ESTA007-17SA
11016016,NB1ESTO008-17SA
11016016,NA1ESTO014-17SA
11202130101,NA1ESHR005-13SB
11202130101,NA1ESHR024-14SB
11202310021,DB8BCJ0205-15SA
11202310021,NB3BCN0407-15SA
11202310021,NAMCTD009-18SA
11202310021,NB3BCM0505-22SA
11202310021,DBESTA019-17SA
11202131214,NA5BCJ0205-15SA
11202131214,NA1BCN0404-15SA
11202212521,NB5BCJ0205-15SA
11202212521,NB2ESTO011-17SA
11202212521,NA1ESTS003-17SB
11202212521,DA1ESTO012-17SA
11201920886,NAESTG001-17SB
11201920886,NAESTG002-17SB
11201920886,NAESTG016-17SB
11201810038,DAESTG004-17SB
11201810038,DAESTG023-17SB
11201810038,DAESTG025-17SB
21002815,DANHH2007-13SB
21002815,DA1NHH2017-16SB
21002815,DA1MCTC001-15SB
11201722008,NA1NHT4056-15SA
11201921748,NA1ESHC003-17SB
11201921748,NAESHC035-21SB
11201921748,NA1ESHR024-14SB
11201921748,NA1ESHC032-17SB
11202022085,NA1ESHP031-14SB
11202022085,NA1BIL0304-15SB
11202022085,NAESZP002-13SB
11202022085,NA1ESHP019-13SB
11202232251,DB2BIS0005-15SB
11202232251,DA1BCJ0205-15SA
11202232251,DA3BCN0407-15SA
21076116,DA1ESHR004-13SB
11201811145,NB2BCN0407-15SB
11020315,DA1MCZA038-17SA
11020315,DAMCZA030-17SA
11201811421,DB9BCJ0205-15SA
11201811421,DA3BCN0407-15SA
11201811421,DC1ESTO011-17SA
11201811421,DB2BIN0406-15SA
11202130112,NAESHR029-21SB
11202130112,NAESZR026-21SB
11202130112,NA1ESHR024-14SB
11202130112,NA1ESHR016-21SB
21014616,NA2MCTA007-17SA
21014616,NAMCZA008-17SA
21014616,NA2MCTA025-13SA
11107315,NA2BIL0304-15SB
11107315,NB2BCN0407-15SA
11201921946,NANHZ6013-18SA
11201921946,NA2NHI5001-15SA
11201921946,NB3BCN0407-15SA
11201921946,DA2BCK0104-15SA
11201921946,DA2ESTO017-17SA
11202231665,DB6BCJ0205-15SA
11202231665,DB1BCN0407-15SA
11202231665,DB2BIN0406-15SA
11202231665,DB6BCM0505-22SA
11202230806,DA2BCJ0204-15SA
11202230806,DA1BCN0407-15SA
11202230806,DA2BIN0406-15SA
11202230806,DC1ESTO005-17SA
11202230806,DA5BCM0505-22SA
11202020455,NA1ESTO013-17SA
11202020455,NB1ESTO011-17SB
11202020455,NB1BCK0104-15SA
11202020455,NB1ESTO017-17SB
11202020455,NB1BCS0002-15SB
11202230702,DB9BCJ0205-15SA
11202230702,DB2BCN0407-15SA
11202230702,DB1BIN0406-15SA
11202230702,DB4BCM0505-22SA
11202020904,DA1ESHC003-17SB
11202020904,DA1ESHC012-21SB
11202020904,NA1ESHR031-21SB
11202020904,DA1ESHC032-17SB
11202020904,NA1ESHC013-21SB
11202130129,NB8BCJ0205-15SA
11202130129,DA1MCTC001-15SB
11202130129,NA2ESTO005-17SA
11202130129,NA2BCS0002-15SA
11202230485,NA1BCN0407-15SA
11202230485,NA2BIN0406-15SA
11202230485,NA3BCM0505-22SA
11202021065,NB4BIS0003-15SA
11202022049,DA1ESHC037-21SB
11202022049,NAESZC024-17SB
11202131777,NA1MCZC010-15SB
11202131777,NA1MCZC002-15SB
11202131777,NB1BCN0407-15SB
11202131777,NA1MCTC014-13SB
11202131777,NA1MCZC018-20SB
11201720302,NA1MCTA003-17SA
11201720302,NA2MCTA018-13SA
11201720302,NA1MCZA019-17SA
11201812278,DA1ESHR005-13SB
11201812278,DA1BIL0304-15SB
11201812278,DAESHR007-21SB
11201812278,DB1BIN0406-15SB
11090016,NA1ESTA004-17SA
11090016,NAESTE016-17SA
11090016,NAESTE026-17SA
11201920607,DA1MCTA003-17SA
11201920607,DA1MCTA007-17SA
11201920607,DA1NHI5002-15SA
11201920607,DA1LIE0001-19SA
11201812160,DA1ESHC003-17SB
11201812160,DAESHC035-21SB
11201812160,DA1ESHC028-17SB
11201812160,NAESHC017-17SB
11201812160,DB1BHS0005-19SB
11201812160,DA1ESHC013-21SB
11201922402,NA1ESTU028-17SA
11201922402,NA3ESTU009-17SA
11201922402,NA1NHZ2099-16SA
11201811735,NA2MCTA007-17SA
11201811735,DA1LIE0001-19SB
11201811735,NA2MCTA018-13SA
11023116,NA1NHI5002-15SA
11202131219,NA7BCJ0205-15SA
11202131219,NA2BIN0406-15SA
11202131219,NB3BCM0505-22SA
11202131227,NC5BCS0001-15SA
11202131227,NA2BCJ0205-15SA
11202131227,NA3BCN0407-15SA
11202131227,NA2BIN0406-15SA
11201721457,NAESTG002-17SB
11201721457,NA1NHZ4078-20SA
11201721457,DA2ESTG020-17SB
11202231114,DB1BCL0306-15SB
11202231114,DB1BHQ0002-15SB
11202231114,DB1BHP0001-15SB
11202231114,DB1BHQ0301-15SB
11202210001,DANHT1002-15SA
11202210001,DA1ESTB005-17SB
11202210001,NA1ESTO011-17SB
11202210001,NA1BCN0404-15SB
11202210001,DB1BIN0406-15SB
11202210001,DANHT1063-15SA
11202020598,DA1MCZC010-15SB
11202020598,DA1MCTC014-13SB
11202020598,DA1ESHP012-13SB
11202020598,NA1MCTC021-20SB
11202020598,NA1MCTC018-15SB
11202020598,NA1MCTC009-15SB
11202020598,NA1MCTC020-15SB
11202020598,DA1MCZC018-20SB
11202020598,DA1MCZC011-15SB
11201811304,NA1MCTC001-15SB
11201811304,NAESTG013-17SB
11201811304,NA2ESTG021-17SB
11201920488,DA1MCTA003-17SA
11201920488,DA1MCTB019-17SA
11201920488,DA1MCTA024-13SA
11202212418,NB1BCJ0205-15SA
11202212418,NA4BCN0407-15SA
11202212418,NA3BCM0505-22SA
11201722584,DA1ESTB013-17SB
11201722584,NA2ESTB028-17SB
11201722584,NANHT1054-15SA
11201722584,NA1ESTB024-17SB
11001116,NANHT3073-15SA
11001116,DANHT3089-15SA
11201922160,DAESHR029-21SB
11201922160,DA1ESHR031-21SB
11201922160,DA1ESHR004-13SB
11201922160,DAESHR903-18SB
11201922160,NA1ESHP021-13SB
11202130370,DANHT1002-15SA
11202130370,DANHT1072-15SA
11202130370,DANHZ1090-15SA
11202130370,DA1BCK0104-15SA
11202130370,DANHT1056-15SA
11202130370,DANHZ6002-18SA
11201722463,NA3BIS0003-15SA
11201722463,NA2BCJ0204-15SB
11201722463,NA1ESTO012-17SA
11202111500,DA1ESZU022-17SA
11202111500,DA1NHT5004-15SA
11202111500,DANHT1071-15SA
11202111500,DA3BCM0505-22SA
11202111503,NB9BCJ0205-15SA
11202111503,NB3BCN0407-15SA
11202111503,NA2ESTO011-17SA
11202111503,NB2BIN0406-15SA
11201810518,NA1ESZA011-17SA
11201810518,NA1ESTI002-17SA
11201810518,DBESTA016-17SA
11201810518,NAESTI006-17SA
11201810518,NBESTA008-17SA
11202232014,NB1BIJ0207-15SA
11202232014,DA1ESHT009-17SB
11202232014,DA1MCTC001-15SB
11202232014,DA1LIE0001-19SB
11202130446,NA3BIS0003-15SB
11202130446,NA1ESHR031-21SB
11202130446,NA1ESHR024-14SB
11202130446,NA1ESHT018-17SB
11201920341,DA1BCK0104-15SB
11201920341,NA1MCTC021-20SB
11201920341,NA1MCTC018-15SB
11201920341,NA1NHT1083-16SA
11201920341,NA1MCTC009-15SB
11201921103,DANHT1013-15SA
11201921103,DA1NHT5004-15SA
11201921103,DANHZ6002-18SA
11201921871,DB1BHQ0002-15SB
11201921871,DB1BHP0001-15SB
11201921871,DA1BHS0005-19SB
11201921871,DB1BHQ0301-15SB
11201812346,NA1ESHP031-14SB
11201812346,NA4BIS0003-15SB
11201812346,DA1ESHC008-21SB
11201812346,NA1ESZT009-17SB
11201812346,DA1BHS0005-19SB
11202130651,NA1ESHC012-21SB
11202130651,NA1ESHC028-17SB
11202130651,NC1ESTO013-17SB
11202130651,DB1ESHC016-17SB
11202130651,NAESHR007-21SB
11202020695,DB1BIS0005-15SB
11202020695,DAESZR026-21SB
11202020695,DAESHR903-18SB
11202020695,DA1ESHR015-21SB
11202020695,DA1ESHR016-21SB
11201810861,NANHZ6015-18SA
11201810861,NA1ESTO005-17SA
11201810861,NANHZ6005-18SA
11201810861,NA5BCM0505-22SA
11201810861,NAESTU038-17SA
11201812111,NAESZP002-13SB
11202230295,DB7BCJ0205-15SA
11202230295,DB2BCN0407-15SA
11202230295,DB2BIN0406-15SA
11202230917,NA3BIS0003-15SB
11202230917,NA1BCL0306-15SB
11202230917,NA1BHQ0002-15SB
11202230917,NA1BHP0001-15SB
11202230917,NA1BHQ0301-15SB
11202131774,DB1BHP0001-15SB
11202131774,DA1BIL0304-15SB
11202020677,NANHT1013-15SA
11202020677,DA2NHI5001-15SA
11202020677,DANHT1072-15SA
11202020677,DA1NHT5004-15SA
11111916,DA1ESTG020-17SB
11201722288,DA1NHI5001-15SB
11201722288,DA1NHH2017-16SB
11202230598,DA2BIS0003-15SB
11202230598,DA1BCL0306-15SB
11202230598,DA1BHQ0002-15SB
11202230598,DA1BHP0001-15SB
11202230598,DA1BHQ0301-15SB
11201920281,DA1ESHC003-17SB
11201920281,DA1ESHC037-21SB
11201920281,DA1ESHC016-17SB
11201920281,DA1ESHC013-21SB
11202231300,NB2BIS0003-15SB
11202231300,NA1BIK0102-15SB
11202231300,NB2BCM0505-22SB
11202130656,DA1NHT4006-15SA
11202130656,DA1ESTO902-17SA
11202130656,DB1ESTO011-17SA
11202130656,DB1BCK0104-15SA
11202130656,DA1ESTO008-17SA
11202130656,DB1BCS0002-15SA
11202210024,NABCL0306-15SA
11202210024,NA2BIK0102-15SB
11202210024,NB1BCK0104-15SA
11202231174,DA2BIS0003-15SB
11202231174,DA1BCL0306-15SB
11202231174,DA1BHQ0002-15SB
11202231174,DA1BHP0001-15SB
11202231174,DA1BHQ0301-15SB
21024416,NANHT1002-15SA
21024416,NANHT1056-15SA
21024416,NA1MCZC018-20SB
11201811812,DB3BIS0003-15SA
11201811812,NA3ESTU009-17SA
11201811812,DA1BCK0104-15SA
11201811812,NA1ESTU031-17SA
11201811812,NA1ESZU030-17SA
11201812061,DA1MCTC021-20SB
11201812061,DA1MCTC020-15SB
11201722368,NAESZI016-17SA
11201722368,NAESZI039-17SA
11201722368,NA1MCTA025-13SA
11201722368,DAESZI014-17SA
11202131232,NA2ESTO006-17SA
11202021537,DAESHR029-21SB
11202021537,DA1ESHR031-21SB
11202021537,DA1ESHR024-14SB
11202021537,DB1BHS0005-19SB
11202021537,DA1ESHR016-21SB
11202231654,DB4BIS0005-15SB
11202231654,DB1BIR0603-15SB
11202231654,DB1BHQ0002-15SB
11202231654,DB1BHP0001-15SB
11202231654,DB1BHQ0301-15SB
11202130776,NA1MCTB009-17SA
11202130776,NA1MCTB010-13SA
11202130776,DA1BHQ0002-15SA
11202130776,DA2BIL0304-15SA
11202130776,NB2ESTO011-17SA
11202130776,NA1ESTO006-17SA
11202231420,DB3BCJ0205-15SA
11202231420,DB1BCN0407-15SA
11202231420,DB6BCM0505-22SA
11202230735,NA2BCJ0205-15SA
11202230735,NA1ESTO011-17SA
11202230735,NA3BIN0406-15SA
11202230735,NA4BCM0505-22SA
11201722321,NA1MCTB009-17SA
11201722321,NA1MCTA009-13SA
11202230689,DB1BIR0004-15SB
11202230689,DA1BCL0306-15SB
11202230689,DA1BHQ0002-15SB
11202230689,DA1BHP0001-15SB
11202230689,DA1BHQ0301-15SB
11201721394,DAESZA007-17SA
11201721394,DAESZG023-17SB
11201721394,NAESTG003-17SB
11201721394,NCESTA008-17SA
11201721394,DAESZA006-17SB
11201721394,NAESZA019-17SA
11202130778,DA1ESHC008-21SB
11202130778,DA1ESHC012-21SB
11202130778,DA1ESHC028-17SB
11202130778,DANHZ2021-11SB
11202130778,DANHZ2132-18SB
11202130778,DAESHR007-21SB
11202130778,NA1NHZ4081-20SB
11202130778,DA1ESHT020-17SB
11202020410,DANHZ6013-18SA
11202020410,NANHZ6008-18SA
11202020410,DANHZ6005-18SA
11202020410,DANHT1056-15SA
11202020410,DANHZ6002-18SA
11202230436,DB1BCJ0205-15SB
11202230436,DA1BCN0407-15SB
11202230436,DB1BIN0406-15SB
11202230436,DA1BCM0505-22SB
11201722009,NA1MCTB019-17SA
11201722009,NA1LIE0001-19SA
11201722009,NAMCZA014-17SA
11201722009,DAESTA020-17SA
11201722009,NA1ESZM002-17SA
11201722009,NA1MCTA024-13SA
11202231996,DB5BIS0005-15SB
11202231996,DA1MCTC001-15SB
11202231996,DA1BIN0406-15SB
11202231213,DA1BIS0003-15SB
11202231213,DA1BCL0306-15SB
11202231213,DA1BHQ0002-15SB
11202231213,DA1BHP0001-15SB
11202231213,DA1BHQ0301-15SB
11201920743,NA1ESHR004-13SB
11201721678,NA1ESTG021-17SB
11201722753,NA1ESZM030-17SA
21035616,NA2ESTB024-17SB
21035616,NA1MCTC018-15SB
21035616,NA1MCTC020-15SB
11073216,NANHZ6005-18SA
11073216,NA1ESZM030-17SA
21082816,NA2MCTB001-17SA
11201922012,NB2BIS0003-15SB
11201922012,NB1BCL0306-15SB
11201922012,DAESTE036-17SA
11201922012,NB1BHP0001-15SB
11201922012,NB1BHQ0301-15SB
11201921667,DA1ESZU022-17SA
11201921667,DAESZU002-17SA
11201921667,DA1ESTU028-17SA
11201921667,DA2ESTU009-17SA
11201921667,DA1ESTU036-17SA
21012013,NA1MCTA003-17SA
21012013,NA1MCTA009-13SA
21012013,NA1MCTA018-13SA
11202130853,DC1ESTO902-17SB
11202130853,DB3BCN0407-15SA
11202130853,DB1BCK0104-15SA
11202130853,DA1ESTO005-17SA
11202130853,DA1ESTO008-17SA
11202130853,DA2BCS0002-15SA
11202021712,DB3BIS0003-15SA
11202021712,DA1NHT4015-15SA
11202021712,DA1NHZ1096-19SA
11202020130,DAESZG023-17SB
11202020130,DAESHC035-21SB
11202020130,DAESZG031-17SB
11202020130,NA1LIE0001-19SA
11202020130,NA1ESZM002-17SA
11202020130,DAESTG014-17SB
11202020130,DBESTA019-17SA
11202232259,NB1BIS0005-15SB
11202232259,NA1BCM0505-22SB
11202021930,NB5BIS0005-15SB
11202021930,DA1ESHC012-21SB
11202021930,NB2BCN0407-15SB
11202021930,DA1ESHC032-17SB
11202021930,NA1BHS0005-19SB
11202020809,NANHZ6013-18SA
11202020809,NANHT1063-15SA
11202231281,DB1BCL0306-15SB
11202231281,DB1BHQ0002-15SB
11202231281,DB1BHP0001-15SB
11202231281,DB1BHQ0301-15SB
11201920684,DAESZG023-17SB
11201920684,DAESZG031-17SB
11201920684,NA1BCK0104-15SB
11201920684,NAESHP030-14SB
11201920684,NAESTG016-17SB
11202020788,DAESHR029-21SB
11202020788,DAESZR026-21SB
11202020788,DA1ESHR004-13SB
11202020788,DAESHR007-21SB
11201920791,NANHZ6013-18SA
11201920791,DANHZ6008-18SA
11201920791,NAESZB022-17SA
11201920791,NANHZ6005-18SA
11201920791,NANHT1056-15SA
11201922202,NAMCTD024-18SA
11201922202,NA1ESTB013-17SB
11201922202,NA1ESTB005-17SB
11201922202,NA2ESTB028-17SB
11201922202,NA1ESTB021-17SB
11202231767,NB1BIR0004-15SB
11202231767,NB1BIN0406-15SB
11202231767,NB2BCM0505-22SB
11201920458,NA1NHI5002-15SA
11201920458,NB1BCK0104-15SA
11201920458,NB1ESTO017-17SA
11202130836,NANHZ6015-18SA
11202130836,NB3BCN0407-15SA
11202130836,NA2BCS0002-15SA
11202232130,DA1ESZP041-14SB
11202232130,DA3BIS0003-15SB
11202232130,DA1BHQ0002-15SB
11202232130,DAESHR007-21SB
11201722978,NA1ESZU028-17SA
11201722978,NA1ESTO005-17SA
11201722978,NA1ESTO008-17SA
11201722978,DA1ESZM001-17SA
11202021931,DB1BIR0603-15SB
11202021931,DA1ESTO011-17SB
11202021931,DA1LIE0001-19SA
11201822474,NA2BCN0407-15SA
11201822474,NA1BCK0104-15SA
11201822474,NA1MCTC020-15SB
11201810190,NB2ESTO017-17SA
11201810190,NA1ESTU021-17SA
11201720752,DAESZG023-17SB
11201720752,DAESTG004-17SB
11201720752,NA1ESZU030-17SA
21040016,NBESHC035-21SB
21040016,NA1BCN0407-15SB
11202130549,DB9BCJ0205-15SA
11202130549,DC1ESTO011-17SA
11202130549,NA2BIN0406-15SA
11202111525,NB1BHQ0002-15SB
11202111525,DB1BHP0001-15SB
11202111525,NB1BHQ0301-15SB
11202111525,DA1MCZC011-15SB
11201720146,NAESTE018-17SA
11201720146,NAESTE016-17SA
11201720146,NA1ESTA017-17SA
11201720146,NAESTE023-17SA
11201720146,NA1ESTU021-17SA
11202131973,NB1BCL0306-15SB
11202131973,NA1ESHR031-21SB
11202131973,NANHH2086-16SB
11202131973,NA1ESHR024-14SB
11201810646,NAESZR026-21SB
11201810646,NANHZ2052-11SB
11202231663,DAESZG023-17SB
11202231663,DA3BCJ0205-15SB
11202231663,DA1BCN0407-15SB
11202231663,DC1ESTO011-17SA
11202231663,DA1BIN0406-15SB
11202231663,DC1ESTO005-17SA
11202231663,DA1BCM0505-22SB
11202231292,NABCL0306-15SA
11202231292,NB1NHI5002-15SA
11202231292,NB1BIK0102-15SA
11202231292,NB1LIE0001-19SA
11201932449,NA1BCJ0205-15SB
11201932449,NA1ESTU009-17SA
11201932449,NB1BCK0104-15SB
11202131234,DA1BCN0407-15SA
11202131234,DB2BIN0406-15SA
11202131234,DB1BCS0002-15SA
11202131236,DABCL0306-15SA
11202131236,DANHZ2021-11SB
11202131236,DANHT1071-15SA
11202131236,DB1ESTO012-17SA
11202131236,DA1ESZU030-17SA
11202231244,DB1BCL0306-15SB
11202231244,DB1BHQ0002-15SB
11202231244,DB1BHP0001-15SB
11202231244,DB1BHQ0301-15SB
11202230422,DB1BCL0306-15SB
11202230422,DB1BHQ0002-15SB
11202230422,DB1BHP0001-15SB
11202021553,DANHT1002-15SA
11202021553,DANHT1069-15SA
11202021553,DANHT1054-15SA
11202021553,DANHT1071-15SA
11202021553,NANHT1063-15SA
11202210047,NA1NHT4017-15SA
11202210047,NA1NHZ4080-20SA
11202210047,NA1NHT4073-15SA
11202210047,NA1NHT4030-15SA
11202021748,DA2BCN0407-15SB
11202021748,DB1ESTO011-17SB
11202021748,DB1BCK0104-15SB
11202021748,DA1ESTO006-17SB
11202021748,DA1ESTO017-17SB
11201921450,NA1LHZ0018-19SB
11201921450,NAESHR903-18SB
11201921450,NA1NHZ2099-16SB
11201921450,DA1ESHP021-13SB
11202130659,DA1MCTB009-17SA
11202130659,DAESTE036-17SA
11202130659,DC1ESTO902-17SA
11202130659,DA1ESTO008-17SA
11202130659,DA1ESTO014-17SA
11201810204,NA1ESZU022-17SA
11201810204,DA1BCJ0204-15SB
11201810204,DA1ESTO011-17SB
11201810204,DA1ESZU030-17SA
11202111847,NA1ESHC003-17SB
11202111847,NA1ESHC012-21SB
11202111847,NA1ESHC028-17SB
11202111847,NANHH2033-18SB
11202231678,NA1BIR0603-15SB
11202231678,NA1BHQ0002-15SB
11202231678,NAESHR007-21SB
11202231678,NA1BHQ0301-15SB
21073815,NA1ESTU025-17SA
21073815,NA1ESZU013-17SA
21073815,NA1ESTU040-17SA
21073815,DA1ESZU030-17SA
21073815,NAESTU038-17SA
11201722028,DA1ESHC028-17SB
11201722028,DB1ESTO013-17SB
11201921081,DAESZS003-17SB
11201921081,DA1BCK0104-15SB
11201921081,DA1ESTO015-17SA
11201921081,DANHZ3043-15SA
11201921081,NB1ESTA003-17SA
11201921081,NAESTS018-17SB
11201811749,DB1ESTO011-17SA
11201811749,NA3ESTU009-17SA
11201811749,NA1ESTM017-17SA
11201811749,DA1NHZ4028-15SA
11201811749,DA1NHT4053-15SA
11201811749,NA1ESTM018-17SA
11202022021,NA1BHS0005-19SB
11202022021,NA1ESHP021-13SB
11201720466,NANHT1069-15SA
11201720466,NANHT1059-15SA
11201720466,NANHT1071-15SA
11202130680,NA2BCJ0204-15SB
11202130680,NB5BCJ0205-15SA
11202130680,NA1ESTO005-17SA
11202130680,NA1ESTU021-17SA
11201822457,NAESZE086-17SA
11201822457,NAESTE034-17SA
11201822457,NB1ESTA017-17SA
11201822457,NAESTE026-17SA
11201822457,DA2ESTE014-17SA
11202020203,DA1ESHC003-17SB
11202020203,DB1BCN0407-15SB
11202020203,DA1MCTC014-13SB
11202020203,DB1BHS0005-19SB
11202020203,DA1ESHC013-21SB
11202021499,NA1ESTO013-17SA
11202021499,NA1MCTC001-15SB
11202021499,NA1ESTO012-17SA
11202231851,DA3BIS0003-15SB
11202231851,DA1BHQ0002-15SB
11202231851,DB1BHP0001-15SB
11202230954,NA7BCJ0205-15SA
11202230954,NA1ESTU031-17SA
11202111658,DA1ESHC012-21SB
11202111658,DA1ESHC028-17SB
11202111658,DB1ESTO013-17SB
11202111658,DA1BCN0407-15SB
11202111658,NB2BIN0406-15SA
11202131237,DA2BCS0001-15SA
11202131237,DA1BCN0407-15SA
11202131237,DA2BIN0406-15SA
11202131237,DA3BCM0505-22SA
11202022217,DAESHR029-21SB
11202022217,DAESZR026-21SB
11202022217,DA1ESHR004-13SB
11202022217,DA1ESHR016-21SB
11201810144,DA1MCTA003-17SA
11201810144,DA1ESTO012-17SA
11201810144,DA1ESTA014-17SA
11201810144,DA2MCTA025-13SA
11201810144,DAESZI014-17SA
11201810144,DAMCZA030-17SA
11202232046,DA2BIS0003-15SB
11202232046,DA1BCL0306-15SB
11202232046,DA1BHQ0002-15SB
11202232046,DA1BHP0001-15SB
11202232046,DA1BHQ0301-15SB
11030615,DAMCTD024-18SA
11202130681,DA1ESTO013-17SB
11202130681,DA1BCJ0204-15SB
11202130681,DA1BIN0406-15SB
11202130681,DB2BCM0505-22SB
11202130685,NA1ESHC028-17SB
11202130685,NA1BHP0001-15SB
11202130685,NA1ESHP012-13SB
11202130685,NAESHP030-14SB
11202130685,NB1BCM0505-22SB
11091216,NA1ESTU040-17SA
11091216,NA1ESTU036-17SA
11091216,NA1ESTU035-17SA
11091216,NAESTU038-17SA
21072915,NAESZU002-17SA
21072915,NA1ESTU009-17SA
21072915,NA1ESTU031-17SA
21072915,NA1ESTU039-17SA
21072915,NA1ESTU021-17SA
11201812066,NA1MCTC001-15SB
11201812066,NA1MCTC009-15SB
11201812066,NA1MCZC018-20SB
11202231854,NB3BCJ0205-15SA
11202231854,NA1BCN0407-15SA
11202231854,NAESTE016-17SA
11202231854,NB2BIN0406-15SA
11202231645,DB6BIS0005-15SB
11202231645,DA1BIR0004-15SB
11202231645,NB2BIS0003-15SB
11202231645,DA2BIK0102-15SB
11202231645,DB1BIQ0602-15SB
11202130697,DA1MCTA009-13SA
11202130697,DAESTE029-17SA
11202130697,NA1NHT4017-15SA
11202130697,DB2BCK0104-15SA
11202130697,DA1MCTB019-17SA
11202130697,DA2BCS0002-15SA
11202130697,DANHZ6002-18SA
11202130702,NB1BCL0306-15SB
11202130702,NA2BIL0304-15SB
11202130702,NA1BCN0404-15SB
11201812026,DA1MCTC014-13SB
11201812026,DA1MCTC021-20SB
11201812026,DA1MCTC009-15SB
11201812026,DA1MCTC020-15SB
11202230654,DB1BCJ0205-15SB
11202230654,DA1BCN0407-15SB
11202230654,DA1ESTO011-17SB
11202230654,DB1BIN0406-15SB
11202230654,DB1ESTO005-17SB
11202230654,DA1BCM0505-22SB
11202021575,DA1MCTB009-17SA
11202021575,DA1ESTO001-17SB
11202021575,DA1ESTO006-17SA
11202021575,DA1BCS0002-15SB
11154509,NA1ESTO902-17SA
11154509,NA1ESZU030-17SA
11201920263,NA1MCTB001-17SA
11201920263,NC1ESTO902-17SA
11201920263,NA1ESTO017-17SA
11202231952,DABCL0306-15SA
11202231952,DA1BCM0505-22SA
21030514,DA1MCZC018-20SB
11202020370,NA2MCTB001-17SA
11202020370,NA1ESTO016-17SA
11202020370,NB2ESTO011-17SA
